_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,notpossible,relations,events1,events2,index,notpossible_gold,number,pair1,pair2,pair3,pair4,pair5,pair6,relations_gold,sentence1,sentence1_id,sentence2,sentence2_id
1303532484,7/16/2017 04:59:46,2704512685,7/16/2017 04:59:20,false,clixsense,0.9735,6576528,CAN,SK,Regina,24.72.133.122,,seized_43_49-r-intercepts_12_22,seized_43_49###intercepts_12_22,seized_43_49###intercepts_12_22,1,,1,"seized_43_49, intercepts_12_22",,,,,,,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1
1303532484,7/16/2017 06:30:45,2704575927,7/16/2017 06:30:15,false,clixsense,0.9797,24835873,GBR,I2,Manchester,79.76.105.98,,seized_43_49-r-intercepts_12_22,seized_43_49###intercepts_12_22,seized_43_49###intercepts_12_22,1,,1,"seized_43_49, intercepts_12_22",,,,,,,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1
1303532484,7/16/2017 07:26:16,2704616259,7/16/2017 07:26:00,false,prodege,0.9794,10959404,USA,CA,North Hollywood,108.217.110.26,not related,no_relation,seized_43_49###intercepts_12_22,seized_43_49###intercepts_12_22,1,,1,"seized_43_49, intercepts_12_22",,,,,,,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1
1303532484,7/16/2017 09:26:58,2704700085,7/16/2017 09:26:35,false,clixsense,0.975,6524027,USA,PA,West Chester,100.14.57.221,,seized_43_49-r-intercepts_12_22,seized_43_49###intercepts_12_22,seized_43_49###intercepts_12_22,1,,1,"seized_43_49, intercepts_12_22",,,,,,,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1
1303532484,7/16/2017 11:30:43,2704797986,7/16/2017 11:30:31,false,clixsense,0.9781,36313199,CAN,ON,Mississauga,173.206.33.72,,seized_43_49-r-intercepts_12_22,seized_43_49###intercepts_12_22,seized_43_49###intercepts_12_22,1,,1,"seized_43_49, intercepts_12_22",,,,,,,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1
1303532484,7/16/2017 11:45:32,2704809640,7/16/2017 11:44:42,false,neodev,0.9645,13197642,GBR,N1,Burton-on-trent,86.149.168.12,,seized_43_49--intercepts_12_22,seized_43_49###intercepts_12_22,seized_43_49###intercepts_12_22,1,,1,"seized_43_49, intercepts_12_22",,,,,,,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1
1303532484,7/16/2017 14:49:11,2705009935,7/16/2017 14:48:54,false,neodev,0.9775,14861092,GBR,I6,Milton Keynes,90.193.166.65,,seized_43_49-r-intercepts_12_22,seized_43_49###intercepts_12_22,seized_43_49###intercepts_12_22,1,,1,"seized_43_49, intercepts_12_22",,,,,,,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1
1303532484,7/16/2017 14:58:50,2705019685,7/16/2017 14:58:36,false,clixsense,0.9759,22500775,GBR,C5,Wilmslow,82.8.24.82,,seized_43_49-r-intercepts_12_22,seized_43_49###intercepts_12_22,seized_43_49###intercepts_12_22,1,,1,"seized_43_49, intercepts_12_22",,,,,,,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1
1303532484,7/16/2017 15:02:21,2705023073,7/16/2017 15:01:04,false,instagc,0.9771,34070076,USA,LA,Baton Rouge,174.69.135.130,,seized_43_49-r-intercepts_12_22,seized_43_49###intercepts_12_22,seized_43_49###intercepts_12_22,1,,1,"seized_43_49, intercepts_12_22",,,,,,,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1
1303532484,7/16/2017 16:20:43,2705101299,7/16/2017 16:15:26,false,prodege,0.9793,41161616,GBR,N9,Swindon,95.149.91.228,,seized_43_49-r-intercepts_12_22,seized_43_49###intercepts_12_22,seized_43_49###intercepts_12_22,1,,1,"seized_43_49, intercepts_12_22",,,,,,,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1,"INS Sukanya intercepts pirate ships , arms seized",12_10ecbplus.xml_1
