_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,notpossible,relations,events1,events2,index,notpossible_gold,number,pair1,pair2,pair3,pair4,pair5,pair6,relations_gold,sentence1,sentence1_id,sentence2,sentence2_id
1303753955,7/18/2017 08:44:31,2708359357,7/18/2017 08:43:53,false,clixsense,0.991,28335646,GBR,A7,Birmingham,90.252.160.218,,rioted_70_76-r-protest_9_16,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,4,,121,"rioted_70_76, protest_9_16","rioted_70_76, turned_33_39","rioted_70_76, chaotic_40_47","rioted_70_76, threw_81_86","protest_9_16, turned_33_39","protest_9_16, chaotic_40_47",,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4
1303753955,7/18/2017 09:49:44,2708444803,7/18/2017 09:48:43,false,instagc,0.9801,34699374,USA,KY,Shelbyville,74.139.97.178,,"rioted_70_76-r-protest_9_16
rioted_70_76-r-turned_33_39
rioted_70_76--chaotic_40_47
rioted_70_76-r-chaotic_40_47
rioted_70_76--threw_81_86
protest_9_16--turned_33_39",rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,4,,121,"rioted_70_76, protest_9_16","rioted_70_76, turned_33_39","rioted_70_76, chaotic_40_47","rioted_70_76, threw_81_86","protest_9_16, turned_33_39","protest_9_16, chaotic_40_47",,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4
1303753955,7/18/2017 11:14:31,2708568451,7/18/2017 11:13:51,false,gifthulk,0.9828,18666417,USA,PA,Meadville,24.239.63.206,,rioted_70_76-r-chaotic_40_47,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,4,,121,"rioted_70_76, protest_9_16","rioted_70_76, turned_33_39","rioted_70_76, chaotic_40_47","rioted_70_76, threw_81_86","protest_9_16, turned_33_39","protest_9_16, chaotic_40_47",,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4
1303753955,7/18/2017 12:25:12,2708704293,7/18/2017 12:24:47,false,prodege,0.9805,43619823,USA,VA,Richmond,199.87.130.129,,"rioted_70_76-r-turned_33_39
rioted_70_76--chaotic_40_47
rioted_70_76--threw_81_86",rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,4,,121,"rioted_70_76, protest_9_16","rioted_70_76, turned_33_39","rioted_70_76, chaotic_40_47","rioted_70_76, threw_81_86","protest_9_16, turned_33_39","protest_9_16, chaotic_40_47",,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4
1303753955,7/18/2017 13:37:41,2708819050,7/18/2017 13:37:13,false,instagc,0.9792,32547262,USA,PA,Reading,73.187.87.191,,"rioted_70_76-r-protest_9_16
rioted_70_76--chaotic_40_47
protest_9_16--turned_33_39
protest_9_16--chaotic_40_47",rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,4,,121,"rioted_70_76, protest_9_16","rioted_70_76, turned_33_39","rioted_70_76, chaotic_40_47","rioted_70_76, threw_81_86","protest_9_16, turned_33_39","protest_9_16, chaotic_40_47",,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4
1303753955,7/18/2017 13:59:50,2708858943,7/18/2017 13:59:34,false,prizerebel,0.9815,43713735,USA,NY,Hempstead,147.4.36.65,,rioted_70_76-r-protest_9_16,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,4,,121,"rioted_70_76, protest_9_16","rioted_70_76, turned_33_39","rioted_70_76, chaotic_40_47","rioted_70_76, threw_81_86","protest_9_16, turned_33_39","protest_9_16, chaotic_40_47",,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4
1303753955,7/18/2017 14:29:17,2708913695,7/18/2017 14:28:50,false,prodege,0.986,28776776,USA,NY,New York,166.77.6.8,,"rioted_70_76--turned_33_39
rioted_70_76--chaotic_40_47
rioted_70_76--threw_81_86
protest_9_16--chaotic_40_47",rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,4,,121,"rioted_70_76, protest_9_16","rioted_70_76, turned_33_39","rioted_70_76, chaotic_40_47","rioted_70_76, threw_81_86","protest_9_16, turned_33_39","protest_9_16, chaotic_40_47",,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4
1303753955,7/18/2017 14:48:28,2708950250,7/18/2017 14:48:11,false,prodege,0.9851,13300986,CAN,AB,Edmonton,174.3.24.150,,protest_9_16--chaotic_40_47,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,4,,121,"rioted_70_76, protest_9_16","rioted_70_76, turned_33_39","rioted_70_76, chaotic_40_47","rioted_70_76, threw_81_86","protest_9_16, turned_33_39","protest_9_16, chaotic_40_47",,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4
1303753955,7/18/2017 15:18:58,2709008647,7/18/2017 15:18:24,false,eup_slw,0.9855,24992939,GBR,H5,Melton Mowbray,86.14.99.99,,rioted_70_76--protest_9_16,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,4,,121,"rioted_70_76, protest_9_16","rioted_70_76, turned_33_39","rioted_70_76, chaotic_40_47","rioted_70_76, threw_81_86","protest_9_16, turned_33_39","protest_9_16, chaotic_40_47",,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4
1303753955,7/18/2017 15:34:43,2709039987,7/18/2017 15:33:50,false,prodege,0.9856,39744930,GBR,O4,Torquay,90.216.45.132,,"rioted_70_76-r-protest_9_16
rioted_70_76-r-turned_33_39
rioted_70_76-r-chaotic_40_47
rioted_70_76--threw_81_86",rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,rioted_70_76###protest_9_16###turned_33_39###chaotic_40_47###threw_81_86,4,,121,"rioted_70_76, protest_9_16","rioted_70_76, turned_33_39","rioted_70_76, chaotic_40_47","rioted_70_76, threw_81_86","protest_9_16, turned_33_39","protest_9_16, chaotic_40_47",,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4,Peaceful protest for Kimani Gray turned chaotic tonight as 100 people rioted and threw bottles at officers,19_8ecbplus.xml_4
