_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,notpossible,relations,events1,events2,index,notpossible_gold,number,pair1,pair2,pair3,pair4,pair5,pair6,relations_gold,sentence1,sentence1_id,sentence2,sentence2_id
1303753803,7/16/2017 18:20:24,2705214325,7/16/2017 18:19:51,false,instagc,0.9883,14723284,USA,NY,New York,108.54.62.79,there is  no relation between the highlighted words,no_relation,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,1,,41,"conducted_53_62, patrol_105_111","conducted_53_62, mission_112_119","conducted_53_62, operation_43_52","patrol_105_111, mission_112_119","patrol_105_111, operation_43_52","mission_112_119, operation_43_52",,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12
1303753803,7/16/2017 18:26:03,2705219394,7/16/2017 18:25:47,false,gifthunterclub,0.9818,24043308,GBR,E6,Gloucester,77.68.43.154,,patrol_105_111--operation_43_52,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,1,,41,"conducted_53_62, patrol_105_111","conducted_53_62, mission_112_119","conducted_53_62, operation_43_52","patrol_105_111, mission_112_119","patrol_105_111, operation_43_52","mission_112_119, operation_43_52",,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12
1303753803,7/16/2017 18:30:10,2705223014,7/16/2017 18:29:49,false,gifthunterclub,0.9767,43630454,USA,TX,Dallas,173.254.251.205,,"conducted_53_62--operation_43_52
patrol_105_111-r-mission_112_119",conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,1,,41,"conducted_53_62, patrol_105_111","conducted_53_62, mission_112_119","conducted_53_62, operation_43_52","patrol_105_111, mission_112_119","patrol_105_111, operation_43_52","mission_112_119, operation_43_52",,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12
1303753803,7/16/2017 18:31:42,2705224437,7/16/2017 18:31:24,false,gifthunterclub,0.9762,42693607,USA,FL,Miami,173.44.55.204,,conducted_53_62-r-patrol_105_111,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,1,,41,"conducted_53_62, patrol_105_111","conducted_53_62, mission_112_119","conducted_53_62, operation_43_52","patrol_105_111, mission_112_119","patrol_105_111, operation_43_52","mission_112_119, operation_43_52",,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12
1303753803,7/16/2017 18:36:33,2705228691,7/16/2017 18:35:32,false,clixsense,0.9762,24835873,GBR,I2,Manchester,79.76.105.98,Not related,no_relation,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,1,,41,"conducted_53_62, patrol_105_111","conducted_53_62, mission_112_119","conducted_53_62, operation_43_52","patrol_105_111, mission_112_119","patrol_105_111, operation_43_52","mission_112_119, operation_43_52",,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12
1303753803,7/16/2017 18:58:45,2705248584,7/16/2017 18:58:12,false,getpaid,0.964,40032300,GBR,G5,Canterbury,78.149.205.33,,"conducted_53_62--operation_43_52
conducted_53_62-r-operation_43_52
patrol_105_111--mission_112_119
patrol_105_111--operation_43_52
mission_112_119--operation_43_52",conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,1,,41,"conducted_53_62, patrol_105_111","conducted_53_62, mission_112_119","conducted_53_62, operation_43_52","patrol_105_111, mission_112_119","patrol_105_111, operation_43_52","mission_112_119, operation_43_52",,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12
1303753803,7/16/2017 19:00:04,2705249913,7/16/2017 18:59:43,false,prodege,0.9756,4316379,CAN,ON,Windsor,198.91.218.68,,conducted_53_62-r-patrol_105_111,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,1,,41,"conducted_53_62, patrol_105_111","conducted_53_62, mission_112_119","conducted_53_62, operation_43_52","patrol_105_111, mission_112_119","patrol_105_111, operation_43_52","mission_112_119, operation_43_52",,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12
1303753803,7/16/2017 19:09:57,2705257557,7/16/2017 19:09:41,false,neodev,0.9772,14861092,GBR,I6,Milton Keynes,90.193.166.65,,mission_112_119-r-operation_43_52,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,1,,41,"conducted_53_62, patrol_105_111","conducted_53_62, mission_112_119","conducted_53_62, operation_43_52","patrol_105_111, mission_112_119","patrol_105_111, operation_43_52","mission_112_119, operation_43_52",,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12
1303753803,7/16/2017 19:13:43,2705260688,7/16/2017 19:12:42,false,neodev,0.96,39073124,USA,WA,Spokane,73.239.215.122,,"conducted_53_62--patrol_105_111
conducted_53_62--mission_112_119
patrol_105_111--mission_112_119",conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,1,,41,"conducted_53_62, patrol_105_111","conducted_53_62, mission_112_119","conducted_53_62, operation_43_52","patrol_105_111, mission_112_119","patrol_105_111, operation_43_52","mission_112_119, operation_43_52",,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12
1303753803,7/16/2017 20:02:41,2705305458,7/16/2017 20:01:14,false,tremorgames,0.9669,36826029,CAN,ON,Ottawa,70.24.40.217,,"conducted_53_62-r-patrol_105_111
conducted_53_62-r-mission_112_119
patrol_105_111--mission_112_119
patrol_105_111--operation_43_52
mission_112_119--operation_43_52",conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,conducted_53_62###patrol_105_111###mission_112_119###operation_43_52,1,,41,"conducted_53_62, patrol_105_111","conducted_53_62, mission_112_119","conducted_53_62, operation_43_52","patrol_105_111, mission_112_119","patrol_105_111, operation_43_52","mission_112_119, operation_43_52",,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12,"This is the fifth successful anti - piracy operation conducted by Sukanya , in the course of her ongoing patrol mission in the Gulf of Aden , which commenced in September .",12_9ecbplus.xml_12
