_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,notpossible,relations,events1,events2,index,notpossible_gold,number,pair1,pair2,pair3,pair4,pair5,pair6,relations_gold,sentence1,sentence1_id,sentence2,sentence2_id
1303754093,7/21/2017 18:06:45,2715468678,7/21/2017 18:05:57,false,neodev,0.9848,16854635,USA,OH,Lakewood,70.187.74.147,,"EARTHQUAKE_3_13--killed_14_20
EARTHQUAKE_3_13--trapped_53_60
EARTHQUAKE_3_13--death toll_170_180",collapsed_75_84###disaster_190_198###Koran reading session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death toll_170_180###confirmed_160_169,collapsed_75_84###disaster_190_198###Koran__reading__session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death__toll_170_180###confirmed_160_169,4,,201,"bringing_147_155, death toll_170_180","bringing_147_155, confirmed_160_169","EARTHQUAKE_3_13, killed_14_20","EARTHQUAKE_3_13, trapped_53_60","EARTHQUAKE_3_13, death toll_170_180","EARTHQUAKE_3_13, confirmed_160_169",,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3
1303754093,7/21/2017 18:48:09,2715512872,7/21/2017 18:47:42,false,clixsense,0.981,36313199,CAN,ON,Mississauga,173.206.33.72,,"EARTHQUAKE_3_13--killed_14_20
EARTHQUAKE_3_13--trapped_53_60
EARTHQUAKE_3_13--death toll_170_180",collapsed_75_84###disaster_190_198###Koran reading session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death toll_170_180###confirmed_160_169,collapsed_75_84###disaster_190_198###Koran__reading__session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death__toll_170_180###confirmed_160_169,4,,201,"bringing_147_155, death toll_170_180","bringing_147_155, confirmed_160_169","EARTHQUAKE_3_13, killed_14_20","EARTHQUAKE_3_13, trapped_53_60","EARTHQUAKE_3_13, death toll_170_180","EARTHQUAKE_3_13, confirmed_160_169",,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3
1303754093,7/21/2017 19:10:59,2715538918,7/21/2017 19:10:39,false,neodev,0.9789,14861092,GBR,J1,Northampton,176.249.13.197,,"EARTHQUAKE_3_13--killed_14_20
EARTHQUAKE_3_13--trapped_53_60
EARTHQUAKE_3_13--death toll_170_180",collapsed_75_84###disaster_190_198###Koran reading session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death toll_170_180###confirmed_160_169,collapsed_75_84###disaster_190_198###Koran__reading__session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death__toll_170_180###confirmed_160_169,4,,201,"bringing_147_155, death toll_170_180","bringing_147_155, confirmed_160_169","EARTHQUAKE_3_13, killed_14_20","EARTHQUAKE_3_13, trapped_53_60","EARTHQUAKE_3_13, death toll_170_180","EARTHQUAKE_3_13, confirmed_160_169",,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3
1303754093,7/21/2017 19:20:14,2715552513,7/21/2017 19:19:29,false,instagc,0.9799,36851940,CAN,AB,Calgary,75.156.139.249,,"EARTHQUAKE_3_13--killed_14_20
EARTHQUAKE_3_13--trapped_53_60",collapsed_75_84###disaster_190_198###Koran reading session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death toll_170_180###confirmed_160_169,collapsed_75_84###disaster_190_198###Koran__reading__session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death__toll_170_180###confirmed_160_169,4,,201,"bringing_147_155, death toll_170_180","bringing_147_155, confirmed_160_169","EARTHQUAKE_3_13, killed_14_20","EARTHQUAKE_3_13, trapped_53_60","EARTHQUAKE_3_13, death toll_170_180","EARTHQUAKE_3_13, confirmed_160_169",,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3
1303754093,7/21/2017 19:27:33,2715562678,7/21/2017 19:26:10,false,instagc,0.982,18386513,USA,TN,Clinton,98.70.100.151,,"EARTHQUAKE_3_13--killed_14_20
EARTHQUAKE_3_13--trapped_53_60
EARTHQUAKE_3_13--death toll_170_180",collapsed_75_84###disaster_190_198###Koran reading session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death toll_170_180###confirmed_160_169,collapsed_75_84###disaster_190_198###Koran__reading__session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death__toll_170_180###confirmed_160_169,4,,201,"bringing_147_155, death toll_170_180","bringing_147_155, confirmed_160_169","EARTHQUAKE_3_13, killed_14_20","EARTHQUAKE_3_13, trapped_53_60","EARTHQUAKE_3_13, death toll_170_180","EARTHQUAKE_3_13, confirmed_160_169",,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3
1303754093,7/21/2017 19:30:51,2715566693,7/21/2017 19:29:53,false,elite,0.9732,43534804,USA,FL,Miami,50.118.145.219,,bringing_147_155--confirmed_160_169,collapsed_75_84###disaster_190_198###Koran reading session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death toll_170_180###confirmed_160_169,collapsed_75_84###disaster_190_198###Koran__reading__session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death__toll_170_180###confirmed_160_169,4,,201,"bringing_147_155, death toll_170_180","bringing_147_155, confirmed_160_169","EARTHQUAKE_3_13, killed_14_20","EARTHQUAKE_3_13, trapped_53_60","EARTHQUAKE_3_13, death toll_170_180","EARTHQUAKE_3_13, confirmed_160_169",,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3
1303754093,7/21/2017 20:32:19,2715638017,7/21/2017 20:31:16,false,bitcoinget,0.9811,43704483,USA,CA,San Jose,69.46.92.79,,"EARTHQUAKE_3_13--killed_14_20
EARTHQUAKE_3_13--trapped_53_60
EARTHQUAKE_3_13--death toll_170_180",collapsed_75_84###disaster_190_198###Koran reading session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death toll_170_180###confirmed_160_169,collapsed_75_84###disaster_190_198###Koran__reading__session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death__toll_170_180###confirmed_160_169,4,,201,"bringing_147_155, death toll_170_180","bringing_147_155, confirmed_160_169","EARTHQUAKE_3_13, killed_14_20","EARTHQUAKE_3_13, trapped_53_60","EARTHQUAKE_3_13, death toll_170_180","EARTHQUAKE_3_13, confirmed_160_169",,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3
1303754093,7/21/2017 20:55:30,2715673293,7/21/2017 20:54:54,false,clixsense,0.9793,6367365,USA,AR,Lamar,184.156.212.240,,"EARTHQUAKE_3_13--killed_14_20
EARTHQUAKE_3_13--trapped_53_60
EARTHQUAKE_3_13--death toll_170_180",collapsed_75_84###disaster_190_198###Koran reading session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death toll_170_180###confirmed_160_169,collapsed_75_84###disaster_190_198###Koran__reading__session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death__toll_170_180###confirmed_160_169,4,,201,"bringing_147_155, death toll_170_180","bringing_147_155, confirmed_160_169","EARTHQUAKE_3_13, killed_14_20","EARTHQUAKE_3_13, trapped_53_60","EARTHQUAKE_3_13, death toll_170_180","EARTHQUAKE_3_13, confirmed_160_169",,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3
1303754093,7/21/2017 21:27:31,2715711083,7/21/2017 21:27:09,false,prodege,0.9773,38044754,USA,TN,Ripley,107.202.99.89,,"EARTHQUAKE_3_13--killed_14_20
EARTHQUAKE_3_13--trapped_53_60",collapsed_75_84###disaster_190_198###Koran reading session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death toll_170_180###confirmed_160_169,collapsed_75_84###disaster_190_198###Koran__reading__session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death__toll_170_180###confirmed_160_169,4,,201,"bringing_147_155, death toll_170_180","bringing_147_155, confirmed_160_169","EARTHQUAKE_3_13, killed_14_20","EARTHQUAKE_3_13, trapped_53_60","EARTHQUAKE_3_13, death toll_170_180","EARTHQUAKE_3_13, confirmed_160_169",,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3
1303754093,7/21/2017 23:01:22,2715817424,7/21/2017 23:00:59,false,tremorgames,0.9826,39226056,USA,FL,"",174.228.139.189,,"EARTHQUAKE_3_13--killed_14_20
EARTHQUAKE_3_13--trapped_53_60",collapsed_75_84###disaster_190_198###Koran reading session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death toll_170_180###confirmed_160_169,collapsed_75_84###disaster_190_198###Koran__reading__session_94_115###bringing_147_155###EARTHQUAKE_3_13###killed_14_20###trapped_53_60###death__toll_170_180###confirmed_160_169,4,,201,"bringing_147_155, death toll_170_180","bringing_147_155, confirmed_160_169","EARTHQUAKE_3_13, killed_14_20","EARTHQUAKE_3_13, trapped_53_60","EARTHQUAKE_3_13, death toll_170_180","EARTHQUAKE_3_13, confirmed_160_169",,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3,"AN EARTHQUAKE killed six children and left 14 others trapped when a mosque collapsed during a Koran reading session in Indonesia's Aceh province , bringing the confirmed death toll from the disaster to 11 .",37_10ecbplus.xml_3
