_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,explanation,hiddeninput,relations,events1,explanation_gold,hiddeninput_gold,pair1,pair2,pair3,pair4,pair5,pair6,relations_gold,sentence1,sentence1_id
1540168688,1/15/2018 12:50:22,3266802386,1/15/2018 12:50:01,false,prodege,1,4316379,CAN,ON,Windsor,24.57.73.123,no link,,"[""no_causal_relation""]",lying_168_173###performing_98_108###killed_85_91###murder_159_165###murder_244_250###circumstances_27_40###commit_233_239###avoid_132_137###arrest_138_144###murder_269_275###duties_113_119###used_215_219###found_8_13###murder_44_50###attempted_259_268###wait_177_181###murder_122_128,,,"performing_98_108, murder_244_250","performing_98_108, circumstances_27_40","performing_98_108, commit_233_239","performing_98_108, avoid_132_137","performing_98_108, arrest_138_144","performing_98_108, murder_269_275",,"It also found true special circumstances of murder of a police officer intentionally killed while performing his duties , murder to avoid arrest , street gang murder , lying in wait . . . and that Orozco personally used a handgun to commit the murder and the attempted murder , the D . A . 's release says .",16_2ecbplus.xml_7
1540168688,1/15/2018 12:53:12,3266809756,1/15/2018 12:52:33,false,neodev,1,44235614,USA,NY,New York,162.243.220.109,,,"[""performing_98_108--murder_244_250""]",lying_168_173###performing_98_108###killed_85_91###murder_159_165###murder_244_250###circumstances_27_40###commit_233_239###avoid_132_137###arrest_138_144###murder_269_275###duties_113_119###used_215_219###found_8_13###murder_44_50###attempted_259_268###wait_177_181###murder_122_128,,,"performing_98_108, murder_244_250","performing_98_108, circumstances_27_40","performing_98_108, commit_233_239","performing_98_108, avoid_132_137","performing_98_108, arrest_138_144","performing_98_108, murder_269_275",,"It also found true special circumstances of murder of a police officer intentionally killed while performing his duties , murder to avoid arrest , street gang murder , lying in wait . . . and that Orozco personally used a handgun to commit the murder and the attempted murder , the D . A . 's release says .",16_2ecbplus.xml_7
1540168688,1/15/2018 13:03:18,3266846052,1/15/2018 13:01:21,false,elite,1,44215950,USA,NY,New York,138.197.174.6,,,"[""performing_98_108--murder_244_250""]",lying_168_173###performing_98_108###killed_85_91###murder_159_165###murder_244_250###circumstances_27_40###commit_233_239###avoid_132_137###arrest_138_144###murder_269_275###duties_113_119###used_215_219###found_8_13###murder_44_50###attempted_259_268###wait_177_181###murder_122_128,,,"performing_98_108, murder_244_250","performing_98_108, circumstances_27_40","performing_98_108, commit_233_239","performing_98_108, avoid_132_137","performing_98_108, arrest_138_144","performing_98_108, murder_269_275",,"It also found true special circumstances of murder of a police officer intentionally killed while performing his duties , murder to avoid arrest , street gang murder , lying in wait . . . and that Orozco personally used a handgun to commit the murder and the attempted murder , the D . A . 's release says .",16_2ecbplus.xml_7
1540168688,1/15/2018 13:03:54,3266848177,1/15/2018 13:03:44,false,gifthunterclub,1,44189114,USA,GA,Atlanta,104.129.18.20,,,"[""performing_98_108-r-murder_244_250"",""performing_98_108-r-circumstances_27_40"",""performing_98_108-r-commit_233_239"",""performing_98_108-r-avoid_132_137"",""performing_98_108-r-arrest_138_144"",""performing_98_108-r-murder_269_275""]",lying_168_173###performing_98_108###killed_85_91###murder_159_165###murder_244_250###circumstances_27_40###commit_233_239###avoid_132_137###arrest_138_144###murder_269_275###duties_113_119###used_215_219###found_8_13###murder_44_50###attempted_259_268###wait_177_181###murder_122_128,,,"performing_98_108, murder_244_250","performing_98_108, circumstances_27_40","performing_98_108, commit_233_239","performing_98_108, avoid_132_137","performing_98_108, arrest_138_144","performing_98_108, murder_269_275",,"It also found true special circumstances of murder of a police officer intentionally killed while performing his duties , murder to avoid arrest , street gang murder , lying in wait . . . and that Orozco personally used a handgun to commit the murder and the attempted murder , the D . A . 's release says .",16_2ecbplus.xml_7
1540168688,1/15/2018 13:10:11,3266868053,1/15/2018 13:08:42,false,instagc,1,19838540,USA,AL,Mobile,68.63.67.24,,,"[""performing_98_108--avoid_132_137""]",lying_168_173###performing_98_108###killed_85_91###murder_159_165###murder_244_250###circumstances_27_40###commit_233_239###avoid_132_137###arrest_138_144###murder_269_275###duties_113_119###used_215_219###found_8_13###murder_44_50###attempted_259_268###wait_177_181###murder_122_128,,,"performing_98_108, murder_244_250","performing_98_108, circumstances_27_40","performing_98_108, commit_233_239","performing_98_108, avoid_132_137","performing_98_108, arrest_138_144","performing_98_108, murder_269_275",,"It also found true special circumstances of murder of a police officer intentionally killed while performing his duties , murder to avoid arrest , street gang murder , lying in wait . . . and that Orozco personally used a handgun to commit the murder and the attempted murder , the D . A . 's release says .",16_2ecbplus.xml_7
1540168688,1/15/2018 13:10:28,3266868628,1/15/2018 13:09:36,false,gifthunterclub,1,43102813,USA,GA,Atlanta,104.129.18.212,,,"[""performing_98_108-r-circumstances_27_40""]",lying_168_173###performing_98_108###killed_85_91###murder_159_165###murder_244_250###circumstances_27_40###commit_233_239###avoid_132_137###arrest_138_144###murder_269_275###duties_113_119###used_215_219###found_8_13###murder_44_50###attempted_259_268###wait_177_181###murder_122_128,,,"performing_98_108, murder_244_250","performing_98_108, circumstances_27_40","performing_98_108, commit_233_239","performing_98_108, avoid_132_137","performing_98_108, arrest_138_144","performing_98_108, murder_269_275",,"It also found true special circumstances of murder of a police officer intentionally killed while performing his duties , murder to avoid arrest , street gang murder , lying in wait . . . and that Orozco personally used a handgun to commit the murder and the attempted murder , the D . A . 's release says .",16_2ecbplus.xml_7
1540168688,1/15/2018 13:10:53,3266869560,1/15/2018 13:10:29,false,instagc,1,18960682,GBR,C9,Carlisle,79.75.181.98,no causal links in the choices,,"[""no_causal_relation""]",lying_168_173###performing_98_108###killed_85_91###murder_159_165###murder_244_250###circumstances_27_40###commit_233_239###avoid_132_137###arrest_138_144###murder_269_275###duties_113_119###used_215_219###found_8_13###murder_44_50###attempted_259_268###wait_177_181###murder_122_128,,,"performing_98_108, murder_244_250","performing_98_108, circumstances_27_40","performing_98_108, commit_233_239","performing_98_108, avoid_132_137","performing_98_108, arrest_138_144","performing_98_108, murder_269_275",,"It also found true special circumstances of murder of a police officer intentionally killed while performing his duties , murder to avoid arrest , street gang murder , lying in wait . . . and that Orozco personally used a handgun to commit the murder and the attempted murder , the D . A . 's release says .",16_2ecbplus.xml_7
1540168688,1/15/2018 13:13:07,3266874699,1/15/2018 13:12:55,false,gifthunterclub,1,39027412,USA,NY,New York,159.89.44.89,,,"[""performing_98_108--murder_244_250"",""performing_98_108-r-murder_244_250""]",lying_168_173###performing_98_108###killed_85_91###murder_159_165###murder_244_250###circumstances_27_40###commit_233_239###avoid_132_137###arrest_138_144###murder_269_275###duties_113_119###used_215_219###found_8_13###murder_44_50###attempted_259_268###wait_177_181###murder_122_128,,,"performing_98_108, murder_244_250","performing_98_108, circumstances_27_40","performing_98_108, commit_233_239","performing_98_108, avoid_132_137","performing_98_108, arrest_138_144","performing_98_108, murder_269_275",,"It also found true special circumstances of murder of a police officer intentionally killed while performing his duties , murder to avoid arrest , street gang murder , lying in wait . . . and that Orozco personally used a handgun to commit the murder and the attempted murder , the D . A . 's release says .",16_2ecbplus.xml_7
1540168688,1/15/2018 13:37:27,3266939735,1/15/2018 13:37:09,false,gifthunterclub,1,44101328,USA,GA,Atlanta,104.129.18.197,,,"[""performing_98_108-r-avoid_132_137""]",lying_168_173###performing_98_108###killed_85_91###murder_159_165###murder_244_250###circumstances_27_40###commit_233_239###avoid_132_137###arrest_138_144###murder_269_275###duties_113_119###used_215_219###found_8_13###murder_44_50###attempted_259_268###wait_177_181###murder_122_128,,,"performing_98_108, murder_244_250","performing_98_108, circumstances_27_40","performing_98_108, commit_233_239","performing_98_108, avoid_132_137","performing_98_108, arrest_138_144","performing_98_108, murder_269_275",,"It also found true special circumstances of murder of a police officer intentionally killed while performing his duties , murder to avoid arrest , street gang murder , lying in wait . . . and that Orozco personally used a handgun to commit the murder and the attempted murder , the D . A . 's release says .",16_2ecbplus.xml_7
1540168688,1/15/2018 13:41:45,3266950522,1/15/2018 13:41:12,false,grabpoints,1,39013744,CAN,ON,Markham,76.69.36.221,,,"[""performing_98_108-r-circumstances_27_40""]",lying_168_173###performing_98_108###killed_85_91###murder_159_165###murder_244_250###circumstances_27_40###commit_233_239###avoid_132_137###arrest_138_144###murder_269_275###duties_113_119###used_215_219###found_8_13###murder_44_50###attempted_259_268###wait_177_181###murder_122_128,,,"performing_98_108, murder_244_250","performing_98_108, circumstances_27_40","performing_98_108, commit_233_239","performing_98_108, avoid_132_137","performing_98_108, arrest_138_144","performing_98_108, murder_269_275",,"It also found true special circumstances of murder of a police officer intentionally killed while performing his duties , murder to avoid arrest , street gang murder , lying in wait . . . and that Orozco personally used a handgun to commit the murder and the attempted murder , the D . A . 's release says .",16_2ecbplus.xml_7
