_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,explanation,hiddeninput,relations,events1,explanation_gold,hiddeninput_gold,pair1,pair2,pair3,pair4,pair5,pair6,relations_gold,sentence1,sentence1_id
1540136257,1/10/2018 17:24:28,3247795986,1/10/2018 17:22:53,false,superrewards,1,44013595,GBR,C4,Camden Town,82.34.112.197,,,"[""violation_140_149--risking_105_112"",""violation_140_149-r-checked out_42_53"",""violation_140_149--jail time_113_122"",""violation_140_149--stir_15_19""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
1540136257,1/10/2018 17:30:52,3247812588,1/10/2018 17:30:27,false,neodev,1,44062380,USA,CA,San Jose,173.245.66.67,,,"[""violation_140_149--risking_105_112""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
1540136257,1/10/2018 17:39:22,3247835985,1/10/2018 17:38:52,false,gifthunterclub,1,43999669,USA,NY,New York,159.203.100.6,,,"[""violation_140_149--risking_105_112"",""violation_140_149-r-risking_105_112"",""violation_140_149--probation_130_139"",""violation_140_149-r-probation_130_139"",""violation_140_149--checked out_42_53"",""violation_140_149-r-checked out_42_53""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
1540136257,1/10/2018 17:50:51,3247867482,1/10/2018 17:50:12,false,clixsense,1,31988217,GBR,U8,Edinburgh,86.184.145.128,,,"[""violation_140_149--risking_105_112"",""violation_140_149-r-checked out_42_53""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
1540136257,1/10/2018 17:51:42,3247869893,1/10/2018 17:50:29,false,elite,1,44090708,USA,CA,San Rafael,71.202.213.101,,,"[""violation_140_149-r-checked out_42_53"",""violation_140_149--stir_15_19"",""risking_105_112--probation_130_139""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
1540136257,1/10/2018 17:52:17,3247871155,1/10/2018 17:47:57,false,gifthunterclub,1,44190030,USA,MS,Jackson,207.189.6.244,,,"[""violation_140_149--risking_105_112"",""violation_140_149-r-risking_105_112""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
1540136257,1/10/2018 17:53:02,3247873417,1/10/2018 17:52:37,false,elite,1,44208285,USA,NY,New York,138.197.160.121,,,"[""violation_140_149-r-risking_105_112""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
1540136257,1/10/2018 17:55:05,3247879941,1/10/2018 17:53:48,false,gifthunterclub,1,44213719,USA,TX,Dallas,209.58.148.73,,,"[""violation_140_149--probation_130_139""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
1540136257,1/10/2018 17:56:49,3247884293,1/10/2018 17:56:35,false,instagc,1,26024737,GBR,H2,Accrington,79.77.246.172,,,"[""violation_140_149--probation_130_139""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
1540136257,1/10/2018 18:06:14,3247910284,1/10/2018 17:47:40,false,clixsense,1,12874324,GBR,N5,Lowestoft,88.105.179.179,,,"[""violation_140_149-r-checked out_42_53""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
1540136257,1/10/2018 18:11:10,3247923319,1/10/2018 18:02:44,false,elite,1,43900600,USA,VA,Manassas,207.244.77.139,,,"[""violation_140_149--risking_105_112""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
1540136257,1/10/2018 18:12:18,3247926414,1/10/2018 18:03:06,false,prodege,1,38202325,USA,ME,Limestone,98.13.82.121,,,"[""violation_140_149-r-risking_105_112"",""risking_105_112-r-probation_130_139""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
1540136257,1/10/2018 18:12:24,3247926737,1/10/2018 18:11:50,false,instagc,1,18960682,GBR,C9,Carlisle,89.242.80.134,,,"[""violation_140_149--risking_105_112"",""violation_140_149-r-checked out_42_53""]",violation_140_149###risking_105_112###probation_130_139###checked out_42_53###jail time_113_122###stir_15_19,,,"violation_140_149, risking_105_112","violation_140_149, probation_130_139","violation_140_149, checked out_42_53","violation_140_149, jail time_113_122","violation_140_149, stir_15_19","risking_105_112, probation_130_139",,"Lohan caused a stir on Thursday after she checked out of Morningside Recovery after only a few minutes , risking jail time with a probation violation .",1_19ecbplus.xml_6
