_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,explanation,hiddeninput,relations,events1,explanation_gold,hiddeninput_gold,pair1,pair2,pair3,pair4,pair5,pair6,relations_gold,sentence1,sentence1_id
1540162716,1/14/2018 21:08:35,3265040003,1/14/2018 21:08:05,false,coinworker,1,44133399,GBR,M2,Solihull,164.39.33.7,,,"[""fire_25_29--checking_59_67""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 21:18:01,3265051830,1/14/2018 21:16:59,false,elite,1,44225611,USA,NY,New York,138.197.174.155,,,"[""fire_25_29--checking_59_67""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 21:27:44,3265064775,1/14/2018 21:26:56,false,elite,1,43983782,USA,VA,Manassas,207.244.89.90,,,"[""fire_25_29--checking_59_67""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 21:36:36,3265076917,1/14/2018 21:35:05,false,neodev,1,44215920,USA,NY,New York,138.197.174.130,,,"[""fire_25_29--out_42_45""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 21:37:04,3265077513,1/14/2018 21:34:41,false,prodege,1,11131207,CAN,ON,Whitby,99.232.31.152,,,"[""fire_25_29--checking_59_67""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 22:02:28,3265114341,1/14/2018 22:00:38,false,elite,1,43900600,USA,VA,Manassas,207.244.79.131,,,"[""fire_25_29--out_42_45""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 22:08:12,3265123050,1/14/2018 22:05:52,false,elite,1,44220716,USA,NY,New York,138.197.166.167,,,"[""fire_25_29--out_42_45""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 22:11:02,3265127740,1/14/2018 22:07:52,false,fusioncash,1,41545007,USA,NV,Las Vegas,24.120.53.14,,,"[""fire_25_29--checking_59_67"",""checking_59_67-r-out_42_45""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 22:22:16,3265145407,1/14/2018 22:22:04,false,clixsense,1,43984981,USA,CO,Colorado Springs,174.24.39.72,The comparison words are not words that would be caused or caused by them. These are not cause and effect examples.,,"[""no_causal_relation""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 22:24:54,3265149201,1/14/2018 22:24:35,false,clixsense,1,36313199,CAN,ON,Toronto,173.206.155.108,,,"[""fire_25_29--checking_59_67"",""checking_59_67-r-out_42_45""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 22:37:04,3265169714,1/14/2018 22:36:56,false,neodev,1,43741430,USA,NY,New York,162.243.16.57,,,"[""fire_25_29--checking_59_67""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 22:43:00,3265179196,1/14/2018 22:42:19,false,elite,1,44113725,USA,VA,Manassas,207.244.83.211,,,"[""fire_25_29-r-checking_59_67""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 22:46:35,3265185312,1/14/2018 22:45:20,false,clixsense,1,6336109,CAN,"","",208.114.142.171,,,"[""fire_25_29--checking_59_67""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 22:51:11,3265192671,1/14/2018 22:50:59,false,prodege,1,4316379,CAN,ON,Windsor,24.57.73.123,no link,,"[""no_causal_relation""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162716,1/14/2018 22:51:11,3265192675,1/14/2018 22:50:58,false,instagc,1,27770607,USA,TX,El Paso,173.175.164.205,,,"[""fire_25_29--checking_59_67""]",fire_25_29###checking_59_67###out_42_45,,,"fire_25_29, checking_59_67","fire_25_29, out_42_45","checking_59_67, out_42_45",,,,,"By about 09 : 30 BST the fire was largely out , with crews checking for hotspots .",14_8ecbplus.xml_9
1540162717,1/14/2018 23:22:08,3265240463,1/14/2018 23:21:44,false,elite,1,44156451,USA,FL,Miami,50.118.145.248,,,"[""incident_67_75--hurt_55_59"",""incident_67_75-r-hurt_55_59""]",incident_67_75###hurt_55_59###help_158_162###response_135_143,,,"incident_67_75, hurt_55_59","incident_67_75, help_158_162","incident_67_75, response_135_143","hurt_55_59, help_158_162","hurt_55_59, response_135_143","help_158_162, response_135_143",,A spokesperson from Waitrose explained that no one was hurt in the incident and was grateful to the emergency services for their quick response and effective help .,14_8ecbplus.xml_13
1540162717,1/14/2018 23:47:38,3265278181,1/14/2018 23:46:00,false,elite,1,44057528,CAN,QC,Montréal,142.44.173.138,,,"[""incident_67_75--response_135_143"",""hurt_55_59--response_135_143"",""help_158_162-r-response_135_143""]",incident_67_75###hurt_55_59###help_158_162###response_135_143,,,"incident_67_75, hurt_55_59","incident_67_75, help_158_162","incident_67_75, response_135_143","hurt_55_59, help_158_162","hurt_55_59, response_135_143","help_158_162, response_135_143",,A spokesperson from Waitrose explained that no one was hurt in the incident and was grateful to the emergency services for their quick response and effective help .,14_8ecbplus.xml_13
