_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,explanation,hiddeninput,relations,events1,explanation_gold,hiddeninput_gold,pair1,pair2,pair3,pair4,pair5,pair6,relations_gold,sentence1,sentence1_id
1540134626,1/10/2018 19:53:44,3248204954,1/10/2018 19:53:22,false,clixsense,1,24835873,GBR,I2,Manchester,79.76.124.33,,,"[""stay_11_15-r-rear - ended_48_60""]",stay_11_15###driving_174_181###rear - ended_48_60###lied_132_136###telling_149_156,,,"stay_11_15, driving_174_181","stay_11_15, rear - ended_48_60","stay_11_15, lied_132_136","stay_11_15, telling_149_156","driving_174_181, rear - ended_48_60","driving_174_181, lied_132_136",,"Her latest stay at Betty Ford comes after Lohan rear - ended a truck with her Porsche on Pacific Coast Highway on June 8 , and then lied to police , telling them she was not driving .",1_10ecbplus.xml_5
1540134626,1/10/2018 19:58:17,3248218093,1/10/2018 19:57:25,false,fusioncash,1,44112578,USA,NH,Rye,66.30.228.172,,,"[""stay_11_15-r-driving_174_181"",""stay_11_15-r-rear - ended_48_60"",""stay_11_15-r-lied_132_136"",""driving_174_181--rear - ended_48_60""]",stay_11_15###driving_174_181###rear - ended_48_60###lied_132_136###telling_149_156,,,"stay_11_15, driving_174_181","stay_11_15, rear - ended_48_60","stay_11_15, lied_132_136","stay_11_15, telling_149_156","driving_174_181, rear - ended_48_60","driving_174_181, lied_132_136",,"Her latest stay at Betty Ford comes after Lohan rear - ended a truck with her Porsche on Pacific Coast Highway on June 8 , and then lied to police , telling them she was not driving .",1_10ecbplus.xml_5
1540134626,1/10/2018 20:03:59,3248234215,1/10/2018 20:02:40,false,neodev,1,16854635,USA,OH,Lakewood,70.187.74.147,,,"[""driving_174_181--rear - ended_48_60""]",stay_11_15###driving_174_181###rear - ended_48_60###lied_132_136###telling_149_156,,,"stay_11_15, driving_174_181","stay_11_15, rear - ended_48_60","stay_11_15, lied_132_136","stay_11_15, telling_149_156","driving_174_181, rear - ended_48_60","driving_174_181, lied_132_136",,"Her latest stay at Betty Ford comes after Lohan rear - ended a truck with her Porsche on Pacific Coast Highway on June 8 , and then lied to police , telling them she was not driving .",1_10ecbplus.xml_5
1540134626,1/10/2018 20:55:19,3248361701,1/10/2018 20:54:01,false,elite,1,43983782,USA,UT,Salt Lake City,209.95.56.51,,,"[""stay_11_15--driving_174_181""]",stay_11_15###driving_174_181###rear - ended_48_60###lied_132_136###telling_149_156,,,"stay_11_15, driving_174_181","stay_11_15, rear - ended_48_60","stay_11_15, lied_132_136","stay_11_15, telling_149_156","driving_174_181, rear - ended_48_60","driving_174_181, lied_132_136",,"Her latest stay at Betty Ford comes after Lohan rear - ended a truck with her Porsche on Pacific Coast Highway on June 8 , and then lied to police , telling them she was not driving .",1_10ecbplus.xml_5
1540134626,1/10/2018 22:01:50,3248515001,1/10/2018 22:00:58,false,elite,1,44170083,USA,FL,Miami,50.118.145.28,,,"[""stay_11_15-r-telling_149_156""]",stay_11_15###driving_174_181###rear - ended_48_60###lied_132_136###telling_149_156,,,"stay_11_15, driving_174_181","stay_11_15, rear - ended_48_60","stay_11_15, lied_132_136","stay_11_15, telling_149_156","driving_174_181, rear - ended_48_60","driving_174_181, lied_132_136",,"Her latest stay at Betty Ford comes after Lohan rear - ended a truck with her Porsche on Pacific Coast Highway on June 8 , and then lied to police , telling them she was not driving .",1_10ecbplus.xml_5
1540134626,1/10/2018 22:58:40,3248705604,1/10/2018 22:58:07,false,gifthunterclub,1,44189114,USA,TX,Dallas,209.58.148.35,,,"[""driving_174_181-r-rear - ended_48_60""]",stay_11_15###driving_174_181###rear - ended_48_60###lied_132_136###telling_149_156,,,"stay_11_15, driving_174_181","stay_11_15, rear - ended_48_60","stay_11_15, lied_132_136","stay_11_15, telling_149_156","driving_174_181, rear - ended_48_60","driving_174_181, lied_132_136",,"Her latest stay at Betty Ford comes after Lohan rear - ended a truck with her Porsche on Pacific Coast Highway on June 8 , and then lied to police , telling them she was not driving .",1_10ecbplus.xml_5
1540134626,1/10/2018 23:47:17,3248838302,1/10/2018 23:44:10,false,prizerebel,1,43978267,USA,FL,Miami,173.239.236.82,,,"[""stay_11_15-r-rear - ended_48_60"",""stay_11_15-r-lied_132_136""]",stay_11_15###driving_174_181###rear - ended_48_60###lied_132_136###telling_149_156,,,"stay_11_15, driving_174_181","stay_11_15, rear - ended_48_60","stay_11_15, lied_132_136","stay_11_15, telling_149_156","driving_174_181, rear - ended_48_60","driving_174_181, lied_132_136",,"Her latest stay at Betty Ford comes after Lohan rear - ended a truck with her Porsche on Pacific Coast Highway on June 8 , and then lied to police , telling them she was not driving .",1_10ecbplus.xml_5
1540134626,1/11/2018 00:02:35,3248874496,1/11/2018 00:02:29,false,instagc,1,32631430,USA,AL,Florence,68.35.106.20,,,"[""stay_11_15--driving_174_181""]",stay_11_15###driving_174_181###rear - ended_48_60###lied_132_136###telling_149_156,,,"stay_11_15, driving_174_181","stay_11_15, rear - ended_48_60","stay_11_15, lied_132_136","stay_11_15, telling_149_156","driving_174_181, rear - ended_48_60","driving_174_181, lied_132_136",,"Her latest stay at Betty Ford comes after Lohan rear - ended a truck with her Porsche on Pacific Coast Highway on June 8 , and then lied to police , telling them she was not driving .",1_10ecbplus.xml_5
1540134626,1/11/2018 00:08:56,3248890643,1/11/2018 00:08:02,false,neodev,1,44203888,USA,CA,San Jose,173.245.66.111,,,"[""stay_11_15--driving_174_181"",""stay_11_15-r-driving_174_181"",""stay_11_15--rear - ended_48_60"",""stay_11_15-r-rear - ended_48_60"",""stay_11_15--lied_132_136"",""stay_11_15-r-lied_132_136"",""stay_11_15--telling_149_156"",""stay_11_15-r-telling_149_156"",""driving_174_181--rear - ended_48_60"",""driving_174_181-r-rear - ended_48_60"",""driving_174_181--lied_132_136"",""driving_174_181-r-lied_132_136""]",stay_11_15###driving_174_181###rear - ended_48_60###lied_132_136###telling_149_156,,,"stay_11_15, driving_174_181","stay_11_15, rear - ended_48_60","stay_11_15, lied_132_136","stay_11_15, telling_149_156","driving_174_181, rear - ended_48_60","driving_174_181, lied_132_136",,"Her latest stay at Betty Ford comes after Lohan rear - ended a truck with her Porsche on Pacific Coast Highway on June 8 , and then lied to police , telling them she was not driving .",1_10ecbplus.xml_5
1540134626,1/11/2018 00:33:49,3248950218,1/11/2018 00:29:54,false,prodege,1,44201185,CAN,BC,Burnaby,24.80.16.247,,,"[""stay_11_15-r-driving_174_181"",""stay_11_15-r-rear - ended_48_60"",""stay_11_15-r-lied_132_136"",""stay_11_15-r-telling_149_156"",""driving_174_181--rear - ended_48_60"",""driving_174_181--lied_132_136""]",stay_11_15###driving_174_181###rear - ended_48_60###lied_132_136###telling_149_156,,,"stay_11_15, driving_174_181","stay_11_15, rear - ended_48_60","stay_11_15, lied_132_136","stay_11_15, telling_149_156","driving_174_181, rear - ended_48_60","driving_174_181, lied_132_136",,"Her latest stay at Betty Ford comes after Lohan rear - ended a truck with her Porsche on Pacific Coast Highway on June 8 , and then lied to police , telling them she was not driving .",1_10ecbplus.xml_5
